6.409307648157597668e-06
-9.455253856455472729e-05
-2.358871522393901751e-04
-6.469891377954639991e-04
-3.078631553251112100e-03
6.295660104475083330e-05
7.980362971661298255e-05
7.805871819493051902e-05
4.121319606750913425e-03
0.000000000000000000e+00
