2.187427065817999956e-03
1.055149362439252239e-02
1.062580058508982850e-02
3.911156446095259004e-02
1.399858068382886685e-02
1.255884157993724520e-02
1.087230797285376402e-02
3.228178199669308468e-02
4.464529057583708702e-03
2.243107077063246496e-02
1.201560935611974308e-02
1.361132028917899986e-02
1.345858509457453084e-02
8.930644873388564331e-03
1.334432470288048284e-03
2.306240368959363435e-02
3.358782219078509240e-02
1.398463357802230342e-02
4.279709674983816353e-02
