2.579332432617915168e-03
2.987744624452481207e-02
1.907474442636811554e-02
3.525778417902922235e-02
1.726030283777288399e-02
1.775428037726062280e-02
8.303823261296585170e-03
7.059824806321777710e-03
1.016421322888923923e-02
1.862431552622773046e-02
2.518922085448840106e-03
2.073530602985659485e-02
8.052425797568221744e-03
2.048982366264528662e-03
3.748857676144427310e-03
2.386521509769210653e-02
8.178400002462685170e-03
6.033217380250245794e-03
2.364177712202970502e-02
