3.198384522383195590e-03
7.594274911892335926e-05
1.863645629634279769e-05
5.105097343513313735e-02
2.289719744803877816e-04
-9.176393150066706919e-05
1.090164740926557324e-02
0.000000000000000000e+00
1.562115226399865043e-04
0.000000000000000000e+00
