2.450163499092889233e-02
9.175870773325543392e-03
1.058355823834776326e-02
2.001810307866730768e-02
4.324557296812000379e-02
4.043246807688705841e-02
5.188731321927934209e-02
1.290937545666009933e-02
2.956292898627018925e-02
2.411664369679320311e-02
