3.613862376678914773e-02
1.227412982788487735e-03
3.630660935717541175e-03
1.026343997692506088e-02
2.956039144034322379e-03
8.873138071527088971e-03
7.731560941870481950e-03
1.067363086710598763e-03
1.352521646059231695e-04
6.126654585420253981e-04
